operator,city_name,deployment_type,status,lat,long
Airtel,Palus,5G NR,Commercial Availability,17.0955099,74.4515545
Airtel,Panchgani,5G NR,Commercial Availability,17.9239543,73.7992681
Airtel,Paranda,5G NR,Commercial Availability,20.610412,77.12011821
Airtel,Pargaon,5G NR,Commercial Availability,19.303286,73.8153791
Airtel,Parli,5G NR,Commercial Availability,19.4137704,76.9219351
Airtel,Parola,5G NR,Commercial Availability,19.7898031,77.1396339
Airtel,Partur,5G NR,Commercial Availability,19.5856691,76.2139769
Airtel,Pasthal,5G NR,Commercial Availability,19.8201509,72.7313074
Airtel,Patan,5G NR,Commercial Availability,23.84932,72.12663
Airtel,Pathri,5G NR,Commercial Availability,19.8261416,79.0419531
Airtel,Pauni,5G NR,Commercial Availability,21.5280605,79.3414163
Airtel,Pen,5G NR,Commercial Availability,18.736151,73.0949798
Airtel,Phaltan,5G NR,Commercial Availability,17.9907746,74.4298834
Airtel,Pimpalgaon,5G NR,Commercial Availability,21.2759831,79.6033736
Airtel,Pulgaon,5G NR,Commercial Availability,20.7258046,78.3176198
Airtel,Pusad,5G NR,Commercial Availability,19.9080759,77.5706555
Airtel,Rahimatpur,5G NR,Commercial Availability,17.5912974,74.1980203
Airtel,Rahuri,5G NR,Commercial Availability,19.3891776,74.6499061
Airtel,Rajgurunagar,5G NR,Commercial Availability,18.8555378,73.8863954
Airtel,Rajura,5G NR,Commercial Availability,20.7033387,77.94088219
Airtel,Ramtek,5G NR,Commercial Availability,21.35361905,77.3572755
Airtel,Rashin,5G NR,Commercial Availability,18.4382985,74.9270681
Airtel,Ratnagiri,5G NR,Commercial Availability,16.9933521,73.2954371
Airtel,Saidapur,5G NR,Commercial Availability,21.10651665,77.41437243
Airtel,Sailu,5G NR,Commercial Availability,18.9784781,77.0065427
Airtel,Sakri,5G NR,Commercial Availability,20.9910829,74.3154391
Airtel,Sanaswadi,5G NR,Commercial Availability,18.4106758,73.3714306
Airtel,Sangamner,5G NR,Commercial Availability,19.5663367,74.2112649
Airtel,Sangole,5G NR,Commercial Availability,17.3404794,74.593606
Airtel,Satana,5G NR,Commercial Availability,19.8642075,74.7750091
Airtel,Savda,5G NR,Commercial Availability,21.1508089,75.8885226
Airtel,Sawantwadi,5G NR,Commercial Availability,18.7777686,75.7925641
Airtel,Shahagad,5G NR,Commercial Availability,19.3597464,75.7110552
Airtel,Shekta,5G NR,Commercial Availability,19.6756663,75.2565193
Airtel,Shirpur,5G NR,Commercial Availability,20.43092375,76.18583486
Airtel,Shivaji Nagar,5G NR,Commercial Availability,20.24132105,76.464643
Airtel,Sillod,5G NR,Commercial Availability,20.2997045,75.6524885
Airtel,Sonwadi,5G NR,Commercial Availability,21.11799665,76.82645926
Airtel,Talegaon Dabhade,5G NR,Commercial Availability,18.7337107,73.6728593
Airtel,Tasgaon,5G NR,Commercial Availability,17.0375853,74.6024851
Airtel,Telhara,5G NR,Commercial Availability,20.3278266,76.34126626
Airtel,Tirora,5G NR,Commercial Availability,21.4066143,79.928673
Airtel,Trimbak,5G NR,Commercial Availability,19.9353864,73.5301768
Airtel,Ulhasnagar,5G NR,Commercial Availability,19.2227363,73.1657782
Airtel,Umarga,5G NR,Commercial Availability,17.8365426,76.6250052
Airtel,Umarkhed,5G NR,Commercial Availability,20.40111815,76.09244741
Airtel,Vada,5G NR,Commercial Availability,19.6546721,73.1480455
Airtel,Wadgaon,5G NR,Commercial Availability,20.9805994,77.8136006
Airtel,Wadi,5G NR,Commercial Availability,20.735191,76.57288268
Airtel,Waghala,5G NR,Commercial Availability,20.1188068,76.3166785
Airtel,Wai,5G NR,Commercial Availability,17.9519941,73.8912964
Airtel,Wani,5G NR,Commercial Availability,21.3384049,77.7800167
Airtel,Yawal,5G NR,Commercial Availability,21.1691008,75.6993641
Airtel,Kunnathukal,5G NR,Commercial Availability,8.39012,77.16183
Airtel,Nattika,5G NR,Commercial Availability,10.41995,76.09989
Airtel,Urakam,5G NR,Commercial Availability,10.43333,76.21667
Airtel,Edakkazhiyur,5G NR,Commercial Availability,10.62276,75.99651
Airtel,Kadikkad,5G NR,Commercial Availability,10.67052,75.97975
Airtel,Marancheri,5G NR,Commercial Availability,10.74051,75.97096
Airtel,Cheruthuruthi,5G NR,Commercial Availability,10.74448,76.27512
Airtel,Tavanur,5G NR,Commercial Availability,10.8496,75.98006
Airtel,Pariyapuram,5G NR,Commercial Availability,10.89114,75.90803
Airtel,Niramaruthur,5G NR,Commercial Availability,10.92038,75.89522
Airtel,Cheriyamundam,5G NR,Commercial Availability,10.94764,75.95643
Airtel,Valavannur,5G NR,Commercial Availability,10.95403,75.96925
Airtel,Eranellur,5G NR,Commercial Availability,10.97457,75.89648
Airtel,Nannambra,5G NR,Commercial Availability,10.99211,75.90799
Airtel,Talakkad,5G NR,Commercial Availability,11.33097,75.97492
Airtel,Kuruvattur,5G NR,Commercial Availability,11.33609,75.83511
Airtel,Chemancheri,5G NR,Commercial Availability,11.40482,75.72363
Airtel,Purakkad,5G NR,Commercial Availability,11.49741,75.6484
Airtel,Panniyannur,5G NR,Commercial Availability,11.74859,75.57558
Airtel,Payyannur,5G NR,Commercial Availability,12.0935,75.20249
Airtel,Kirangur,5G NR,Commercial Availability,12.23711,76.20303
Airtel,Piriyapatna,5G NR,Commercial Availability,12.33497,76.10073
Airtel,Ajanur,5G NR,Commercial Availability,12.345,75.0765
Airtel,Shrirangapattana,5G NR,Commercial Availability,12.42264,76.68439
Airtel,Kalnad,5G NR,Commercial Availability,12.46369,74.99581
Airtel,Ranibennur,5G NR,Commercial Availability,14.62239,75.62951
Airtel,Hubli-Dharwad,5G NR,Commercial Availability,15.45,75.0
Airtel,Pedapulipaka,5G NR,Commercial Availability,16.4595,80.68444
Airtel,Samalkot,5G NR,Commercial Availability,17.05675,82.17639
Airtel,Davalapeta,5G NR,Commercial Availability,18.27206,83.3264
Airtel,Bhum,5G NR,Commercial Availability,18.45908,75.65877
Airtel,Ambepur,5G NR,Commercial Availability,18.58627,72.94718
Airtel,Vishnupuri,5G NR,Commercial Availability,19.11242,77.28897
Airtel,Vilad,5G NR,Commercial Availability,19.20756,74.66642
Airtel,Nawapur,5G NR,Commercial Availability,19.78796,72.68942
Airtel,Parnera,5G NR,Commercial Availability,20.56101,72.94846
Airtel,Savner,5G NR,Commercial Availability,20.7458,77.80004
Airtel,Kadodara,5G NR,Commercial Availability,21.1616,72.9623
Airtel,Dedarda,5G NR,Commercial Availability,21.4882,71.71819
Airtel,Sidsar,5G NR,Commercial Availability,21.87545,70.10589
Airtel,Bagdun,5G NR,Commercial Availability,22.64061,75.58755
Airtel,Mandlauda,5G NR,Commercial Availability,22.64547,75.57699
Airtel,Pipodara,5G NR,Commercial Availability,22.72617,74.04449
Airtel,Bareja,5G NR,Commercial Availability,22.84863,72.59137
Airtel,Kalukheri,5G NR,Commercial Availability,22.9972,76.06034
Airtel,Katiaghat,5G NR,Commercial Availability,23.11163,79.9879
Airtel,Ray,5G NR,Commercial Availability,23.68464,85.05545
Airtel,Jhinjhri,5G NR,Commercial Availability,23.74385,80.54115
Airtel,Ghurital,5G NR,Commercial Availability,24.05778,82.62763
Airtel,Jamuvi,5G NR,Commercial Availability,24.06322,82.63752
Airtel,Belauji,5G NR,Commercial Availability,24.06915,82.61224
Airtel,Kanodar,5G NR,Commercial Availability,24.08932,72.39354
Airtel,Saraswah,5G NR,Commercial Availability,24.12522,82.66203
Airtel,Ratahara,5G NR,Commercial Availability,24.54751,81.34745
Airtel,Bhundaha,5G NR,Commercial Availability,24.61814,81.71984
Airtel,Chanari,5G NR,Commercial Availability,24.89267,83.91846
Airtel,Colgong,5G NR,Commercial Availability,25.26629,87.23327
Airtel,Mahnar Bazar,5G NR,Commercial Availability,25.60962,85.48076
Airtel,Jagiroad,5G NR,Commercial Availability,26.20782,92.40601
Airtel,Howli,5G NR,Commercial Availability,26.42237,90.98004
Airtel,Asawarpur,5G NR,Commercial Availability,28.94271,77.10804
Airtel,Barotiwala,5G NR,Commercial Availability,30.90294,76.83489
Airtel,Jhar Majri,5G NR,Commercial Availability,30.92544,76.83365
Airtel,Airwan,5G NR,Commercial Availability,32.35982,75.41108
Airtel,Jakhbar,5G NR,Commercial Availability,32.37705,75.45321
Airtel,Jakhari,5G NR,Commercial Availability,32.93495,74.75429
Airtel,Mandiwala,5G NR,Commercial Availability,33.67124,74.33787
Airtel,Shupiyan,5G NR,Commercial Availability,33.71723,74.83413
