operator,city_name,deployment_type,status,lat,long
Reliance Jio,Katihar,5G NR,Commercial Availability,25.55205,87.57186
Airtel,Kishanganj,5G NR,Commercial Availability,26.09174,87.93838
Reliance Jio,Mormugao,5G NR,Commercial Availability,15.38744,73.81544
Reliance Jio,Muzaffarnagar,5G NR,Commercial Availability,29.47268,77.70851
Airtel,Nawada,5G NR,Commercial Availability,24.89108,85.53547
Reliance Jio,North Lakhimpur,5G NR,Commercial Availability,27.22532,94.10533
Airtel,Paradeep,5G NR,Commercial Availability,20.31655,86.61136
Airtel,Purnia,5G NR,Commercial Availability,25.82574,87.48453
Reliance Jio,Raichur,5G NR,Commercial Availability,16.212,77.34393
Reliance Jio,Satna,5G NR,Commercial Availability,24.60051,80.83224
Reliance Jio,Sivasagar,5G NR,Commercial Availability,26.98261,94.64245
Airtel,Sonepur,5G NR,Commercial Availability,25.69837,85.16608
Reliance Jio,Thoubal,5G NR,Commercial Availability,24.64492,93.99929
Reliance Jio,Tinsukia,5G NR,Commercial Availability,27.49219,95.34678
Reliance Jio,Anakapalle,5G NR,Commercial Availability,17.68959,82.99773
Airtel,Ananthapuram,5G NR,Commercial Availability,14.68073,78.64826
Airtel,Anantnag,5G NR,Commercial Availability,33.73113,75.1487
Reliance Jio,Anantnag,5G NR,Commercial Availability,33.73113,75.1487
Airtel,Anugul,5G NR,Commercial Availability,20.85736,84.96228
Reliance Jio,Arrah,5G NR,Commercial Availability,25.55604,84.66033
Airtel,Asansol,5G NR,Commercial Availability,23.67395,86.9524
Airtel,Ayodhya,5G NR,Commercial Availability,26.78796,82.19855
Reliance Jio,Bankura,5G NR,Commercial Availability,23.23241,87.0786
Reliance Jio,Barabanki,5G NR,Commercial Availability,26.94,81.19
Airtel,Baramulla,5G NR,Commercial Availability,34.19905,74.34995
Reliance Jio,Bardhaman,5G NR,Commercial Availability,23.231418,87.861368
Reliance Jio,Beed,5G NR,Commercial Availability,18.98909,75.76008
Reliance Jio,Begusarai,5G NR,Commercial Availability,25.41668,86.12938
Airtel,Berhampore,5G NR,Commercial Availability,24.09883,88.26793
Reliance Jio,Berhampore,5G NR,Commercial Availability,24.09883,88.26793
Reliance Jio,Bhadravathi,5G NR,Commercial Availability,13.90576,75.73487
Airtel,Bharuch,5G NR,Commercial Availability,21.70514,72.99587
Reliance Jio,Bhatapara,5G NR,Commercial Availability,21.73837,81.94803
Airtel,Bhavnagar,5G NR,Commercial Availability,21.76447,72.15193
Reliance Jio,Bihar Sharif,5G NR,Commercial Availability,25.19821,85.51487
Airtel,Bilaspur,5G NR,Commercial Availability,22.07963,82.13914
Reliance Jio,Chakan,5G NR,Commercial Availability,18.76027,73.86303
Airtel,Chandigarh,5G NR,Commercial Availability,30.73331,76.77942
Reliance Jio,Changanassery,5G NR,Commercial Availability,9.44589,76.54097
Reliance Jio,Chintamani,5G NR,Commercial Availability,13.40197,78.05514
Reliance Jio,Darbhanga,5G NR,Commercial Availability,26.11187,85.896
Airtel,Darjeeling,5G NR,Commercial Availability,27.03601,88.26268
Reliance Jio,Dhule,5G NR,Commercial Availability,20.90422,74.7749
Airtel,Dimapur,5G NR,Commercial Availability,25.86299,93.75367
Airtel,Dinhata,5G NR,Commercial Availability,26.12906,89.46949
Reliance Jio,Doddaballapura,5G NR,Commercial Availability,13.29273,77.53891
Airtel,Durg,5G NR,Commercial Availability,21.19045,81.28492
Reliance Jio,Malda,5G NR,Commercial Availability,25.01084,88.1411
Reliance Jio,Habra,5G NR,Commercial Availability,22.84885,88.66396
Reliance Jio,Jagdalpur,5G NR,Commercial Availability,19.0741,82.00801
Reliance Jio,Jagtial,5G NR,Commercial Availability,18.79089,78.91185
Reliance Jio,Jalna,5G NR,Commercial Availability,19.82969,75.88003
Airtel,Jalpaiguri,5G NR,Commercial Availability,26.54348,88.72053
Reliance Jio,Jammu,5G NR,Commercial Availability,32.7266,74.85703
Airtel,Jamnagar,5G NR,Commercial Availability,22.4707,70.05773
Airtel,Jhansi,5G NR,Commercial Availability,25.44843,78.56846
Airtel,Jorhat,5G NR,Commercial Availability,26.74652,94.20259
Reliance Jio,Kashipur,5G NR,Commercial Availability,29.21042,78.96188
Reliance Jio,Katni,5G NR,Commercial Availability,23.83085,80.40723
Airtel,Katra,5G NR,Commercial Availability,32.9915,74.93182
Reliance Jio,Katras,5G NR,Commercial Availability,23.80815,86.29203
Airtel,Kharagpur,5G NR,Commercial Availability,22.34601,87.23198
Reliance Jio,Kharagpur,5G NR,Commercial Availability,22.34601,87.23198
Reliance Jio,Kodad,5G NR,Commercial Availability,16.99512,79.97203
Reliance Jio,Kodungallur,5G NR,Commercial Availability,10.22443,76.19777
Reliance Jio,Kolar,5G NR,Commercial Availability,13.13574,78.13256
Reliance Jio,Kothagudem,5G NR,Commercial Availability,17.556,80.6144
Reliance Jio,Kovilpatti,5G NR,Commercial Availability,9.16741,77.87674
Reliance Jio,Machilipatnam,5G NR,Commercial Availability,16.19055,81.13615
Reliance Jio,Malegaon,5G NR,Commercial Availability,20.55475,74.51003
Airtel,Manali,5G NR,Commercial Availability,32.23963,77.18871
Airtel,Mohali,5G NR,Commercial Availability,30.7041168,76.7176885
Airtel,Motihari,5G NR,Commercial Availability,26.64696,84.90889
Reliance Jio,Mussoorie,5G NR,Commercial Availability,30.45991,78.0664
Reliance Jio,Muvattupuzha,5G NR,Commercial Availability,9.98942,76.57897
Airtel,Nellore,5G NR,Commercial Availability,14.4426,79.98646
Reliance Jio,Nirmal,5G NR,Commercial Availability,19.09641,78.34298
Airtel,Panchkula,5G NR,Commercial Availability,30.69421,76.86057
Reliance Jio,Pathankot,5G NR,Commercial Availability,32.26434,75.64211
Reliance Jio,Pollachi,5G NR,Commercial Availability,10.65727,77.01067
Reliance Jio,Purnia,5G NR,Commercial Availability,25.82574,87.48453
Airtel,Raebareli,5G NR,Commercial Availability,26.23453,81.24087
Airtel,Rajouri,5G NR,Commercial Availability,33.37161,74.31519
Reliance Jio,Ramanagara,5G NR,Commercial Availability,12.70945,77.28074
Reliance Jio,Ramnagar,5G NR,Commercial Availability,29.39476,79.1265
Reliance Jio,Rampur,5G NR,Commercial Availability,28.7893,79.02495
Reliance Jio,Sangareddy,5G NR,Commercial Availability,17.61942,78.08231
Reliance Jio,Satara,5G NR,Commercial Availability,17.68046,74.01826
Airtel,Shahjahanpur,5G NR,Commercial Availability,27.88374,79.91225
Reliance Jio,Siddipet,5G NR,Commercial Availability,18.1019,78.85208
Airtel,Solan,5G NR,Commercial Availability,30.90449,77.09674
Reliance Jio,Srinagar,5G NR,Commercial Availability,34.08367,74.79728
Reliance Jio,Tadipatri,5G NR,Commercial Availability,14.90703,78.00927
Reliance Jio,Tandur,5G NR,Commercial Availability,17.25758,77.58746
Airtel,Tezpur,5G NR,Commercial Availability,26.65285,92.79256
Reliance Jio,Tirunelveli,5G NR,Commercial Availability,8.71391,77.75665
Reliance Jio,Vapi,5G NR,Commercial Availability,20.38932,72.91062
Reliance Jio,Zahirabad,5G NR,Commercial Availability,17.677901,77.605212
Reliance Jio,Amalapuram,5G NR,Commercial Availability,16.57209,82.00085
Reliance Jio,Dharmavaram,5G NR,Commercial Availability,14.41374,77.71262
Reliance Jio,Kavali,5G NR,Commercial Availability,14.91318,79.99298
Reliance Jio,Tanuku,5G NR,Commercial Availability,16.75717,81.67996
Reliance Jio,Tuni,5G NR,Commercial Availability,17.35527,82.54293
Reliance Jio,Vinukonda,5G NR,Commercial Availability,16.05684,79.74533
Reliance Jio,Bhiwani,5G NR,Commercial Availability,28.79904,76.13351
Reliance Jio,Jind,5G NR,Commercial Availability,29.32112,76.30583
Reliance Jio,Kaithal,5G NR,Commercial Availability,29.78567,76.39845
Reliance Jio,Rewari,5G NR,Commercial Availability,28.19276,76.62394
Reliance Jio,Dharamshala,5G NR,Commercial Availability,32.21904,76.3234
Reliance Jio,Kangra,5G NR,Commercial Availability,32.0998,76.2691
Reliance Jio,Baramulla,5G NR,Commercial Availability,34.19905,74.34995
Reliance Jio,Kathua,5G NR,Commercial Availability,32.38648,75.51727
Reliance Jio,Katra,5G NR,Commercial Availability,32.9915,74.93182
Reliance Jio,Sopore,5G NR,Commercial Availability,34.28676,74.4624
Reliance Jio,Haveri,5G NR,Commercial Availability,14.7959,75.39713
Reliance Jio,Karwar,5G NR,Commercial Availability,14.81848,74.14161
Reliance Jio,Ranebennur,5G NR,Commercial Availability,14.61134,75.63827
Reliance Jio,Attingal,5G NR,Commercial Availability,8.69503,76.81788
Reliance Jio,Tura,5G NR,Commercial Availability,25.51407,90.20321
Reliance Jio,Bhawanipatna,5G NR,Commercial Availability,19.90743,83.16416
Reliance Jio,Jatni,5G NR,Commercial Availability,20.17038,85.70587
Reliance Jio,Khordha,5G NR,Commercial Availability,20.185727,85.622105
Reliance Jio,Sundargarh,5G NR,Commercial Availability,22.124,84.04318
Reliance Jio,Ambur,5G NR,Commercial Availability,13.6533,79.91647
Reliance Jio,Chidambaram,5G NR,Commercial Availability,11.39819,79.69536
Reliance Jio,Namakkal,5G NR,Commercial Availability,11.21944,78.16772
Reliance Jio,Pudukkottai,5G NR,Commercial Availability,10.37966,78.82085
Reliance Jio,Ramanathapuram,5G NR,Commercial Availability,11.954,79.72036
Reliance Jio,Sivakasi,5G NR,Commercial Availability,9.45329,77.80242
Reliance Jio,Tiruchengode,5G NR,Commercial Availability,11.37875,77.895051
Reliance Jio,Viluppuram,5G NR,Commercial Availability,11.939828,79.486076
Reliance Jio,Suryapet,5G NR,Commercial Availability,17.13531,79.63337
Reliance Jio,Adoni,5G NR,Commercial Availability,15.63222,77.27284
Reliance Jio,Badvel,5G NR,Commercial Availability,14.73091,79.05886
Reliance Jio,Chilakaluripet,5G NR,Commercial Availability,16.09243,80.16239
Reliance Jio,Gudivada,5G NR,Commercial Availability,16.44103,80.99263
Reliance Jio,Kadiri,5G NR,Commercial Availability,14.11303,78.16056
Reliance Jio,Narsapur,5G NR,Commercial Availability,16.43298,81.69662
Reliance Jio,Rayachoti,5G NR,Commercial Availability,15.90043,77.6196
Reliance Jio,Srikalahasti,5G NR,Commercial Availability,13.75202,79.70373
Reliance Jio,Tadepalligudem,5G NR,Commercial Availability,16.81384,81.52124
Reliance Jio,Margao,5G NR,Commercial Availability,15.28322,73.98619
Reliance Jio,Fatehabad,5G NR,Commercial Availability,29.50772,75.45195
Reliance Jio,Gohana,5G NR,Commercial Availability,29.13841,76.69324
Reliance Jio,Hansi,5G NR,Commercial Availability,29.09718,75.96374
Reliance Jio,Narnaul,5G NR,Commercial Availability,28.0658,76.10148
Reliance Jio,Palwal,5G NR,Commercial Availability,28.14874,77.33203
Reliance Jio,Paonta Sahib,5G NR,Commercial Availability,30.44528,77.60206
Reliance Jio,Rajouri,5G NR,Commercial Availability,33.37161,74.31519
Reliance Jio,Dumka,5G NR,Commercial Availability,24.28547,87.24193
Reliance Jio,Kolar Gold Fields,5G NR,Commercial Availability,12.95851,78.27103
Reliance Jio,Kanhangad,5G NR,Commercial Availability,12.33247,75.09615
Reliance Jio,Nedumangad,5G NR,Commercial Availability,8.60802,77.00463
Reliance Jio,Taliparamba,5G NR,Commercial Availability,12.034224,75.36105
Reliance Jio,Thalassery,5G NR,Commercial Availability,11.75329,75.49288
Reliance Jio,Thiruvalla,5G NR,Commercial Availability,9.38345,76.57406
Reliance Jio,Betul,5G NR,Commercial Availability,21.9108,77.90118
Reliance Jio,Dewas,5G NR,Commercial Availability,22.96227,76.05079
Reliance Jio,Vidisha,5G NR,Commercial Availability,23.52511,77.80814
Reliance Jio,Bhandara,5G NR,Commercial Availability,21.17501,79.65582
Reliance Jio,Wardha,5G NR,Commercial Availability,20.74532,78.60219
Reliance Jio,Lunglei,5G NR,Commercial Availability,22.86707,92.76554
Reliance Jio,Byasanagar,5G NR,Commercial Availability,20.954494,86.126937
Reliance Jio,Rayagada,5G NR,Commercial Availability,19.17121,83.41632
Reliance Jio,Hoshiarpur,5G NR,Commercial Availability,31.51432,75.91148
Reliance Jio,Tonk,5G NR,Commercial Availability,26.16204,75.78947
Reliance Jio,Karaikudi,5G NR,Commercial Availability,10.07313,78.78015
Reliance Jio,Krishnagiri,5G NR,Commercial Availability,12.51861,78.21374
Reliance Jio,Ranipet,5G NR,Commercial Availability,12.93206,79.33346
Reliance Jio,Theni Allinagaram,5G NR,Commercial Availability,10.01453,77.45299
Reliance Jio,Ooty,5G NR,Commercial Availability,11.40641,76.69324
Reliance Jio,Vaniyambadi,5G NR,Commercial Availability,12.69503,78.62189
Reliance Jio,Kumarghat,5G NR,Commercial Availability,24.1602,92.03222
Airtel,Kadapa,5G NR,Commercial Availability,14.46735,78.82413
Airtel,Ongole,5G NR,Commercial Availability,15.50572,80.04992
Airtel,Eluru,5G NR,Commercial Availability,16.71066,81.09524
Airtel,Vizianagaram,5G NR,Commercial Availability,18.10666,83.39555
Airtel,Araria,5G NR,Commercial Availability,26.13114,87.44553
Airtel,Jahanabad,5G NR,Commercial Availability,25.21393,84.98955
Airtel,Forbesganj,5G NR,Commercial Availability,26.29927,87.26661
Airtel,Siwan,5G NR,Commercial Availability,26.21962,84.35666
Airtel,Saharsa,5G NR,Commercial Availability,25.8835,86.60062
Airtel,Madhepura,5G NR,Commercial Availability,25.92869,86.79098
Airtel,Lakhisarai,5G NR,Commercial Availability,25.16736,86.09883
Airtel,Sultanganj,5G NR,Commercial Availability,25.24013,86.74044
Airtel,Jamui,5G NR,Commercial Availability,24.91951,86.22472
Airtel,Gaya,5G NR,Commercial Availability,24.79545,84.99943
Airtel,Khagaria,5G NR,Commercial Availability,25.51115,86.47691
Airtel,Bettiah,5G NR,Commercial Availability,26.8028,84.51698
Airtel,Navsari,5G NR,Commercial Availability,20.9467,72.95203
Airtel,Morbi,5G NR,Commercial Availability,22.81199,70.82362
Airtel,Junagadh,5G NR,Commercial Availability,21.52218,70.45788
Airtel,Vapi,5G NR,Commercial Availability,20.38932,72.91062
Airtel,Anand,5G NR,Commercial Availability,22.56452,72.92887
Airtel,Ankleshwar,5G NR,Commercial Availability,21.62642,73.0152
Airtel,Nadiad,5G NR,Commercial Availability,22.69159,72.86336
Airtel,Mehsana,5G NR,Commercial Availability,23.58796,72.36933
Airtel,Kalol,5G NR,Commercial Availability,23.24639,72.50865
Airtel,Bhuj,5G NR,Commercial Availability,23.242,69.66693
Airtel,Kangra,5G NR,Commercial Availability,32.0998,76.2691
Airtel,Kullu,5G NR,Commercial Availability,31.95785,77.10946
Airtel,Palampur,5G NR,Commercial Availability,32.11086,76.53625
Airtel,Nalagarh,5G NR,Commercial Availability,31.04456,76.70479
Airtel,Deoghar,5G NR,Commercial Availability,24.47632,86.69132
Airtel,Adityapur,5G NR,Commercial Availability,23.42335,88.72895
Airtel,Dhanbad,5G NR,Commercial Availability,23.79565,86.43039
Airtel,Bokaro Steel City,5G NR,Commercial Availability,23.6693,86.15111
Airtel,Ramgarh,5G NR,Commercial Availability,23.63322,85.51487
Airtel,Khunti,5G NR,Commercial Availability,23.07976,85.27742
Airtel,Hazaribagh,5G NR,Commercial Availability,23.99662,85.36911
Airtel,Mangaluru,5G NR,Commercial Availability,12.91414,74.85596
Airtel,Mysuru,5G NR,Commercial Availability,12.29581,76.63938
Airtel,Ponnani,5G NR,Commercial Availability,10.76772,75.9259
Airtel,Kochi,5G NR,Commercial Availability,9.93123,76.2673
Airtel,Tirurangadi,5G NR,Commercial Availability,11.03536,75.92724
Airtel,Vengara,5G NR,Commercial Availability,11.05101,75.98253
Airtel,Tirur,5G NR,Commercial Availability,10.91463,75.92209
Airtel,Kollam,5G NR,Commercial Availability,8.89321,76.61414
Airtel,Aluva,5G NR,Commercial Availability,10.10757,76.34566
Airtel,Muvattupuzha,5G NR,Commercial Availability,9.98942,76.57897
Airtel,Palakkad,5G NR,Commercial Availability,10.78673,76.65479
Airtel,Cheruvannur,5G NR,Commercial Availability,11.56097,75.69353
Airtel,Kayamkulam,5G NR,Commercial Availability,9.18437,76.51516
Airtel,Dhule,5G NR,Commercial Availability,20.90422,74.7749
Airtel,Nashik,5G NR,Commercial Availability,19.99745,73.7898
Airtel,Achalpur,5G NR,Commercial Availability,21.25758,77.50868
Airtel,Udgir,5G NR,Commercial Availability,18.39429,77.1126
Airtel,Yavatmal,5G NR,Commercial Availability,20.38879,78.12041
Airtel,Sinnar,5G NR,Commercial Availability,19.85306,74.00063
Airtel,Bhandara,5G NR,Commercial Availability,21.17501,79.65582
Airtel,Aurangabad,5G NR,Commercial Availability,19.87617,75.34331
Airtel,Jalgaon,5G NR,Commercial Availability,21.00766,75.5626
Airtel,Parbhani,5G NR,Commercial Availability,19.261,76.77667
Airtel,Thane,5G NR,Commercial Availability,19.21833,72.97809
Airtel,Buldana,5G NR,Commercial Availability,20.52921,76.18417
Airtel,Khamgaon,5G NR,Commercial Availability,20.71162,76.56613
Airtel,Dewas,5G NR,Commercial Availability,22.96227,76.05079
Airtel,Jabalpur,5G NR,Commercial Availability,23.18147,79.98641
Airtel,Sagar,5G NR,Commercial Availability,23.838656,78.737815
Airtel,Chhatarpur,5G NR,Commercial Availability,24.91636,79.58118
Airtel,Pithampur,5G NR,Commercial Availability,22.61325,75.68229
Airtel,Churachandpur,5G NR,Commercial Availability,24.34275,93.69783
Airtel,Kendrapara,5G NR,Commercial Availability,20.49691,86.42885
Airtel,Jajpur,5G NR,Commercial Availability,20.8341,86.33261
Airtel,Balangir,5G NR,Commercial Availability,20.70742,83.48427
Airtel,Talcher,5G NR,Commercial Availability,20.9501,85.21682
Airtel,Ludhiana,5G NR,Commercial Availability,30.9090157,75.851601
Airtel,Dera Bassi,5G NR,Commercial Availability,30.5964,76.84327
Airtel,Kharar,5G NR,Commercial Availability,30.74888,76.64136
Airtel,Zirakpur,5G NR,Commercial Availability,30.64255,76.81734
Airtel,Bhiwadi,5G NR,Commercial Availability,28.20882,76.8446
Airtel,Pali,5G NR,Commercial Availability,30.49432,77.9553
Airtel,Sri Ganganagar,5G NR,Commercial Availability,29.90384,73.87719
Airtel,Sikar,5G NR,Commercial Availability,27.6094,75.13991
Airtel,Vellore,5G NR,Commercial Availability,12.91652,79.1325
Airtel,Salem,5G NR,Commercial Availability,11.66433,78.14601
Airtel,Tiruppur,5G NR,Commercial Availability,11.10852,77.34107
Airtel,Tirunelveli,5G NR,Commercial Availability,8.71391,77.75665
Airtel,Nizamabad,5G NR,Commercial Availability,18.6725,78.09409
Airtel,Khammam,5G NR,Commercial Availability,17.24725,80.15144
Airtel,Ramagundam,5G NR,Commercial Availability,18.75955,79.48164
Airtel,Barabanki,5G NR,Commercial Availability,26.94,81.19
Airtel,Chandauli,5G NR,Commercial Availability,25.26046,83.26627
Airtel,Banda,5G NR,Commercial Availability,25.47962,80.33802
Airtel,Hardoi,5G NR,Commercial Availability,27.39863,80.13169
Airtel,Maharajganj,5G NR,Commercial Availability,27.1446,83.56217
Airtel,Kushinagar,5G NR,Commercial Availability,26.74593,83.91355
Airtel,Jaunpur,5G NR,Commercial Availability,25.749,82.6987
Airtel,Balrampur,5G NR,Commercial Availability,27.42971,82.1768
Airtel,Mau,5G NR,Commercial Availability,25.94964,83.55864
Airtel,Gonda,5G NR,Commercial Availability,27.13399,81.9619
Airtel,Bareilly,5G NR,Commercial Availability,28.36704,79.43044
Airtel,Aligarh,5G NR,Commercial Availability,27.89739,78.08801
Airtel,Durgapur,5G NR,Commercial Availability,23.52044,87.31192
Airtel,Bardhaman,5G NR,Commercial Availability,23.231418,87.861368
Airtel,Old Malda,5G NR,Commercial Availability,25.05573,88.13646
Airtel,Medinipur,5G NR,Commercial Availability,22.43089,87.32149
Airtel,Cooch Behar,5G NR,Commercial Availability,26.33569,89.44585
Airtel,Alipurduar,5G NR,Commercial Availability,26.49189,89.5271
Airtel,Balurghat,5G NR,Commercial Availability,25.23728,88.78306
Airtel,Raiganj,5G NR,Commercial Availability,25.61853,88.12558
Airtel,Islampur,5G NR,Commercial Availability,25.14295,85.20515
Airtel,Port Blair,5G NR,Commercial Availability,11.62338,92.72648
Airtel,Anakapalle,5G NR,Commercial Availability,17.68959,82.99773
Airtel,Tadepalligudem,5G NR,Commercial Availability,16.81384,81.52124
Airtel,Adoni,5G NR,Commercial Availability,15.63222,77.27284
Airtel,Chilakaluripet,5G NR,Commercial Availability,16.09243,80.16239
