sdtname,dtname,stname,number_of_cell_towers
Krishnagar - II,Nadia,WEST BENGAL,10
Krishnagiri,Krishnagiri,TAMILNADU,530
Krishnagiri,Kurnool,ANDHRA PRADESH,10
Krishnarajanagara,Mysuru,KARNATAKA,4
Krishnarajpet,Mandya,KARNATAKA,12
Krishnarayapuram,Karur,TAMILNADU,8
Kuakhia,Jajapur,ODISHA,5
Kudal,Sindhudurg,MAHARASHTRA,24
Kudligi,Ballari,KARNATAKA,13
Kudra,Kaimur (Bhabua),BIHAR,35
Kujang,Jagatsinghapur,ODISHA,1
Kukshi,Dhar,MADHYA PRADESH,18
Kulathur,Pudukkottai,TAMILNADU,26
Kulcharam,Medak,TELANGANA,2
Kulithalai,Karur,TAMILNADU,9
Kullu,Kullu,HIMACHAL PRADESH,323
Kulpahar,Mahoba,UTTAR PRADESH,6
Kumarganj,Dakshin Dinajpur,WEST BENGAL,5
Kumarghat,Unokoti,TRIPURA,1
Kumargram,Alipurduar,WEST BENGAL,32
Kumbakonam,Thanjavur,TAMILNADU,27
Kumbhalgarh,Rajsamand,RAJASTHAN,3
Kumher,Bharatpur,RAJASTHAN,25
Kumta,Uttara Kannada,KARNATAKA,70
Kunda,Pratapgarh,UTTAR PRADESH,6
Kundah,The Nilgiris,TAMILNADU,4
Kundapura,Udupi,KARNATAKA,216
Kundgol,Dharwad,KARNATAKA,21
Kunigal,Tumakuru,KARNATAKA,68
Kunkavav Vadia,Amreli,GUJARAT,54
Kunnam,Perambalur,TAMILNADU,28
Kunnathunad,Ernakulam,KERALA,483
Kunnathur,Kollam,KERALA,59
Kuppam,Chittoor,ANDHRA PRADESH,151
Kurabalakota,Chittoor,ANDHRA PRADESH,17
Kuravi,Warangal,TELANGANA,1
Kurhani,Muzaffarpur,BIHAR,29
Kurinjipadi,Cuddalore,TAMILNADU,1
Kurnool,Kurnool,ANDHRA PRADESH,283
Kursela,Katihar,BIHAR,21
Kurseong,Darjiling,WEST BENGAL,90
Kurud,Dhamtari,CHATTISGARH,6
Kurwai,Vidisha,MADHYA PRADESH,32
Kushmundi,Dakshin Dinajpur,WEST BENGAL,6
Kushtagi,Koppal,KARNATAKA,2
Kuthalam,Nagapattinam,TAMILNADU,10
Kutiyana,Porbandar,GUJARAT,1
Kutra,Sundargarh,ODISHA,1
Kuttanad,Alappuzha,KERALA,273
LINGARAJ,Khordha,ODISHA,1
Lachhmangarh,Alwar,RAJASTHAN,6
Lachhmangarh,Sikar,RAJASTHAN,7
Ladnu,Nagaur,RAJASTHAN,5
Ladpura,Kota,RAJASTHAN,319
Lahar,Bhind,MADHYA PRADESH,1
Laharighat,Morigaon,ASSAM,31
Laharpur,Sitapur,UTTAR PRADESH,18
Lahul,Lahul & Spiti,HIMACHAL PRADESH,1
Lahunipara,Sundargarh,ODISHA,2
Laikera,Jharsuguda,ODISHA,4
Lakhani,Bhandara,MAHARASHTRA,4
Lakhimpur,Kheri,UTTAR PRADESH,16
Lakhipur,Karimganj,ASSAM,6
Lakhisarai,Lakhisarai,BIHAR,18
Laksar,Hardwar,UTTARAKHAND,6
Lalganj,Azamgarh,UTTAR PRADESH,3
Lalganj,Rae Bareli,UTTAR PRADESH,6
Lalgola,Murshidabad,WEST BENGAL,1
Lalgudi,Tiruchirappalli,TAMILNADU,15
Lalitpur,Lalitpur,UTTAR PRADESH,125
Lalkuan,Nainital,UTTARAKHAND,38
Lalpur,Jamnagar,GUJARAT,7
Lalsot,Dausa,RAJASTHAN,15
Lamphelpat,Imphal West,MANIPUR,50
Lamshang,Imphal East,MANIPUR,53
Lamshang,Imphal West,MANIPUR,8
Lanja,Ratnagiri,MAHARASHTRA,24
Lanka,Nagaon,ASSAM,41
Lar,Ganderbal,JAMMU & KASHMIR,2
Latehar,Latehar,JHARKHAND,3
Lathi,Amreli,GUJARAT,38
Latur,Latur,MAHARASHTRA,282
Laukaha,Madhubani,BIHAR,3
Laukahi,Madhubani,BIHAR,1
Laveru,Srikakulam,ANDHRA PRADESH,15
Laxmanchanda,Adilabad,TELANGANA,1
Leh,Leh,LADAKH,57
Lehra,Sangrur,PUNJAB,1
Lepakshi,Anantapur,ANDHRA PRADESH,1
Lilia,Amreli,GUJARAT,7
Limbdi,Surendranagar,GUJARAT,74
Limkheda,Dohad,GUJARAT,12
Lingapalem,West Godavari,ANDHRA PRADESH,1
Lingsugur,Raichur,KARNATAKA,5
Lodhika,Rajkot,GUJARAT,31
Loha,Nanded,MAHARASHTRA,16
Loharu,Bhiwani,HARYANA,2
Loisinga,Balangir,ODISHA,19
Lonar,Buldana,MAHARASHTRA,3
Lormi,Mungeli,CHATTISGARH,2
Lucknow,Lucknow,UTTAR PRADESH,2510
Ludhiana (East),Ludhiana,PUNJAB,175
Ludhiana (West),Ludhiana,PUNJAB,2216
Lunglei,Lunglei,MIZORAM,5
Luni,Jodhpur,RAJASTHAN,6
Lunkaransar,Bikaner,RAJASTHAN,2
M.Turkapalle,Yadadri Bhuvanagiri,TELANGANA,79
M.V. 79,Malkangiri,ODISHA,25
Macherla,Guntur,ANDHRA PRADESH,3
Machhlishahr,Jaunpur,UTTAR PRADESH,6
Machilipatnam,Krishna,ANDHRA PRADESH,59
Madanapalle,Chittoor,ANDHRA PRADESH,38
Madanpur,Aurangabad,BIHAR,3
Madathukulam,Tiruppur,TAMILNADU,20
Maddikera (East),Kurnool,ANDHRA PRADESH,7
Maddipadu,Prakasam,ANDHRA PRADESH,41
Maddur,Mandya,KARNATAKA,137
Maddur,Warangal,TELANGANA,3
Madha,Solapur,MAHARASHTRA,40
Madhepura,Madhepura,BIHAR,7
Madhira,Khammam,TELANGANA,3
Madhuban,Mau,UTTAR PRADESH,25
Madhuban,Purba Champaran,BIHAR,2
Madhubani,Madhubani,BIHAR,3
Madhugiri,Tumakuru,KARNATAKA,7
Madhupur,Deoghar,JHARKHAND,7
Madhwapur,Madhubani,BIHAR,2
Madikeri,Kodagu,KARNATAKA,128
Madnoor,Nizamabad,TELANGANA,130
Madurai North,Madurai,TAMILNADU,231
Madurai South,Madurai,TAMILNADU,728
Maduranthakam,Kancheepuram,TAMILNADU,125
Magadi,Ramanagara,KARNATAKA,80
Maganoor,Narayanpet,TELANGANA,7
Magrahat - I,South Twenty Four Parganas,WEST BENGAL,3
Mahabaleshwar,Satara,MAHARASHTRA,5
Mahabubabad,Warangal,TELANGANA,13
Mahad,Raigarh,MAHARASHTRA,10
Mahagaon,Yavatmal,MAHARASHTRA,4
Maham,Rohtak,HARYANA,4
Mahanandi,Kurnool,ANDHRA PRADESH,3
Maharajganj,Rae Bareli,UTTAR PRADESH,5
Maharajganj,Siwan,BIHAR,1
Mahasamund,Mahasamund,CHATTISGARH,9
Mahasi,Bahraich,UTTAR PRADESH,2
Mahavan,Mathura,UTTAR PRADESH,75
Mahbubnagar,Mahbubnagar,TELANGANA,271
Mahe Taluk,Mahe,PUDUCHERRY,23
Mahendragarh,Mahendragarh,HARYANA,18
Mahesana,Mahesana,GUJARAT,353
Maheshwar,West Nimar,MADHYA PRADESH,8
Maheswaram,Ranga Reddy,TELANGANA,58
Mahidpur,Ujjain,MADHYA PRADESH,3
Mahmudabad,Sitapur,UTTAR PRADESH,25
Mahoba,Mahoba,UTTAR PRADESH,5
Mahoor,Nanded,MAHARASHTRA,11
Mahroni,Lalitpur,UTTAR PRADESH,4
Mahudha,Kheda,GUJARAT,4
Mahuva,Bhavnagar,GUJARAT,4
Mahuva,Surat,GUJARAT,119
Mahwa,Dausa,RAJASTHAN,23
Maihar,Satna,MADHYA PRADESH,19
Mainpuri,Mainpuri,UTTAR PRADESH,6
Mairang,West Khasi Hills,MEGHALAYA,9
Mairwa,Siwan,BIHAR,30
Majalta,Udhampur,JAMMU & KASHMIR,31
Majhaulia,Pashchim Champaran,BIHAR,24
Majholi,Jabalpur,MADHYA PRADESH,1
Majorganj,Sitamarhi,BIHAR,1
Makhdumpur,Jehanabad,BIHAR,5
Makkuva,Vizianagaram,ANDHRA PRADESH,1
Makloor,Nizamabad,TELANGANA,1
Makrana,Nagaur,RAJASTHAN,3
Maksoodangarh,Guna,MADHYA PRADESH,2
Makthal,Narayanpet,TELANGANA,12
Mal,Jalpaiguri,WEST BENGAL,1
Malarna Doongar,Sawai Madhopur,RAJASTHAN,5
Malavalli,Mandya,KARNATAKA,80
Maldah (Old),Maldah,WEST BENGAL,45
Malegaon,Nashik,MAHARASHTRA,85
Malegaon,Washim,MAHARASHTRA,3
Malerkotla,Sangrur,PUNJAB,54
Malhargarh,Mandsaur,MADHYA PRADESH,2
Malia,Junagadh,GUJARAT,3
Malihabad,Lucknow,UTTAR PRADESH,12
Malikipuram,East Godavari,ANDHRA PRADESH,6
Maliya,Morbi,GUJARAT,6
Malkajgiri,Rangareddy,TELANGANA,1130
Malkangiri,Malkangiri,ODISHA,40
Malkapur,Buldana,MAHARASHTRA,22
Mallappally,Pathanamthitta,KERALA,41
Mallapur,Jagitial,TELANGANA,15
Mallial,Jagitial,TELANGANA,2
Malout,Sri Muktsar Sahib,PUNJAB,28
Malpura,Tonk,RAJASTHAN,3
Malshiras,Solapur,MAHARASHTRA,2
Malur,Kolar,KARNATAKA,216
Malwan,Sindhudurg,MAHARASHTRA,43
Mamda,Adilabad,TELANGANA,6
Mamidikuduru,East Godavari,ANDHRA PRADESH,1
Manachanallur,Tiruchirappalli,TAMILNADU,68
Manakondur,Karimnagar,TELANGANA,4
Manali,Kullu,HIMACHAL PRADESH,136
Manamadurai,Sivaganga,TAMILNADU,10
Manamunda,Baudh,ODISHA,3
Mananthavady,Wayanad,KERALA,69
Manapparai,Tiruchirappalli,TAMILNADU,38
Manavadar,Junagadh,GUJARAT,22
Manchal,Ranga Reddy,TELANGANA,1
Mancherial,Adilabad,TELANGANA,35
Mancheswar,Khordha,ODISHA,5
Mandal,Ahmadabad,GUJARAT,5
Mandal,Bhilwara,RAJASTHAN,20
Mandamarri,Adilabad,TELANGANA,22
Mandapeta,East Godavari,ANDHRA PRADESH,38
Mandasa,Srikakulam,ANDHRA PRADESH,4
Mandavalli,Krishna,ANDHRA PRADESH,4
Mandawar,Alwar,RAJASTHAN,33
Mandi,Mandi,HIMACHAL PRADESH,220
Mandirbazar,South Twenty Four Parganas,WEST BENGAL,10
Mandla,Mandla,MADHYA PRADESH,2
Mandsaur,Mandsaur,MADHYA PRADESH,3
Mandvi,Kachchh,GUJARAT,9
Mandya,Mandya,KARNATAKA,309
Manendragarh,Koriya,CHATTISGARH,3
Manesar,Gurgaon,HARYANA,418
Mangalagiri,Guntur,ANDHRA PRADESH,81
Mangaldoi (Pt),Darrang,ASSAM,10
Mangalore,Dakshina Kannada,KARNATAKA,1056
Mangaon,Raigarh,MAHARASHTRA,16
Mangawan,Rewa,MADHYA PRADESH,6
Mangrol,Junagadh,GUJARAT,11
Mangrol,Surat,GUJARAT,369
Mangrulpir,Washim,MAHARASHTRA,1
Manigachhi,Darbhanga,BIHAR,1
Manihari,Katihar,BIHAR,1
Manikchak,Maldah,WEST BENGAL,18
Manjhi,Saran,BIHAR,11
Manjlegaon,Bid,MAHARASHTRA,2
Mankachar,South Salmara Mancachar,ASSAM,46
Mankapur,Gonda,UTTAR PRADESH,41
Mannargudi,Thiruvarur,TAMILNADU,86
Mannarkad,Palakkad,KERALA,52
Manopad,Jogulamba Gadwal,TELANGANA,64
Manora,Washim,MAHARASHTRA,3
Manpur,Gaya,BIHAR,23
Mansa,Gandhinagar,GUJARAT,28
Mansa,Mansa,PUNJAB,58
Mansurchak,Begusarai,BIHAR,1
Mantha,Jalna,MAHARASHTRA,63
Mantralayam,Kurnool,ANDHRA PRADESH,6
Manu,Dhalai,TRIPURA,4
Manubolu,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,33
Manuguru,Bhadradri Kothagudem,TELANGANA,2
Manvi,Raichur,KARNATAKA,1
Maredpalle,Hyderabad,TELANGANA,745
Margherita,Tinsukia,ASSAM,4
Marhaura,Saran,BIHAR,2
Mariani,Golaghat,ASSAM,3
Marigaon,Morigaon,ASSAM,13
Maripeda,Warangal,TELANGANA,1
Markapur,Prakasam,ANDHRA PRADESH,51
Marpalle,Rangareddy,TELANGANA,1
Martur,Prakasam,ANDHRA PRADESH,16
Marwar Junction,Pali,RAJASTHAN,5
Masaurhi,Patna,BIHAR,2
Mashrakh,Saran,BIHAR,1
Masturi,Bilaspur,CHATTISGARH,6
Masuda,Ajmer,RAJASTHAN,9
Mat,Mathura,UTTAR PRADESH,64
Matar,Kheda,GUJARAT,11
Matarbari,Gomati,TRIPURA,1
Matenhail,Jhajjar,HARYANA,9
Mathavaram,Thiruvallur,TAMILNADU,684
Mathili,Malkangiri,ODISHA,23
Mathura,Mathura,UTTAR PRADESH,743
Mathurapur - I,South Twenty Four Parganas,WEST BENGAL,12
Matia,Goalpara,ASSAM,1
Matigara,Darjiling,WEST BENGAL,134
Mattam Palle,Nalgonda,TELANGANA,2
Mauda,Nagpur,MAHARASHTRA,10
Maunath Bhanjan,Mau,UTTAR PRADESH,53
Mauzamabad,Jaipur,RAJASTHAN,86
Mavelikkara,Alappuzha,KERALA,146
Mavli,Udaipur,RAJASTHAN,17
Mawal,Pune,MAHARASHTRA,810
Mawana,Meerut,UTTAR PRADESH,22
Mawkynrew,East Khasi Hills,MEGHALAYA,2
Mawphlang,East Khasi Hills,MEGHALAYA,30
Mawryngkneng,East Khasi Hills,MEGHALAYA,1
Mawthadraishan,West Khasi Hills,MEGHALAYA,18
Mayiladuthurai,Nagapattinam,TAMILNADU,17
Maynaguri,Jalpaiguri,WEST BENGAL,3
Mayong,Morigaon,ASSAM,6
Mayureswar - I,Birbhum,WEST BENGAL,3
Medak,Medak,TELANGANA,16
Medchal,Rangareddy,TELANGANA,232
Medikonduru,Guntur,ANDHRA PRADESH,14
Medininagar(Daltonganj),Palamu,JHARKHAND,9
Medipalle,Jagitial,TELANGANA,2
Medziphema,Dimapur,NAGALAND,1
Meenachil,Kottayam,KERALA,325
Meerganj,Bareilly,UTTAR PRADESH,9
Meerut,Meerut,UTTAR PRADESH,757
Meghnagar,Jhabua,MADHYA PRADESH,9
Mehdawal,Sant Kabir Nagar,UTTAR PRADESH,2
Mehgaon,Bhind,MADHYA PRADESH,21
Mehkar,Buldana,MAHARASHTRA,12
Mehmedabad,Kheda,GUJARAT,86
Meja,Prayagraj,UTTAR PRADESH,67
Melchhamunda,Bargarh,ODISHA,21
Meliaputti,Srikakulam,ANDHRA PRADESH,1
Melur,Madurai,TAMILNADU,66
Memari - I,Purba Bardhaman,WEST BENGAL,109
Memari - II,Purba Bardhaman,WEST BENGAL,9
Mendarda,Junagadh,GUJARAT,44
Merta,Nagaur,RAJASTHAN,4
Meskaur,Nawada,BIHAR,6
Metpalle,Jagitial,TELANGANA,30
Mettupalayam,Coimbatore,TAMILNADU,136
Mettur,Salem,TAMILNADU,9
Mhow,Indore,MADHYA PRADESH,100
Midnapore,Medinipur West,WEST BENGAL,135
Milak,Rampur,UTTAR PRADESH,10
Minakhan,North Twenty Four Parganas,WEST BENGAL,2
Minapur,Muzaffarpur,BIHAR,1
Miraj,Sangli,MAHARASHTRA,247
Mirik,Darjiling,WEST BENGAL,10
Miryalaguda,Nalgonda,TELANGANA,109
Mirzapur,Mirzapur,UTTAR PRADESH,183
Misrikh,Sitapur,UTTAR PRADESH,55
Modasa,Aravalli,GUJARAT,3
Model Town,NORTH,DELHI,709
Modinagar,Ghaziabad,UTTAR PRADESH,266
Moga,Moga,PUNJAB,236
Mogalthur,West Godavari,ANDHRA PRADESH,14
Mohadi,Bhandara,MAHARASHTRA,1
Mohammadabad,Ghazipur,UTTAR PRADESH,5
Mohammdi,Kheri,UTTAR PRADESH,42
Mohania,Kaimur (Bhabua),BIHAR,29
Mohanlalganj,Lucknow,UTTAR PRADESH,61
Mohanpur,Gaya,BIHAR,3
Mohanpur,West Tripura,TRIPURA,32
Mohkhed,Chhindwara,MADHYA PRADESH,5
Mohol,Solapur,MAHARASHTRA,57
Moinabad,Ranga Reddy,TELANGANA,53
Mokameh,Patna,BIHAR,75
Molakalmuru,Chitradurga,KARNATAKA,6
Mominpet,Rangareddy,TELANGANA,1
Moonak,Sangrur,PUNJAB,1
Moradabad,Moradabad,UTTAR PRADESH,208
Morangi,Golaghat,ASSAM,4
Morena,Morena,MADHYA PRADESH,123
Mormugao,South Goa,GOA,251
Morshi,Amravati,MAHARASHTRA,1
Mortad,Nizamabad,TELANGANA,2
Morvi,Morbi,GUJARAT,116
Morwa (Hadaf),Panch Mahals,GUJARAT,7
Moth,Jhansi,UTTAR PRADESH,13
Mothey,Nalgonda,TELANGANA,5
Motihari,Purba Champaran,BIHAR,47
Motu,Malkangiri,ODISHA,21
Motunga,Dhenkanal,ODISHA,3
Movva,Krishna,ANDHRA PRADESH,4
Muddanur,Y.S.R.,ANDHRA PRADESH,17
Muddebihal,Vijayapura,KARNATAKA,3
Mudhol,Bagalkote,KARNATAKA,8
Mudhole,Adilabad,TELANGANA,21
Mudigere,Chikkamagaluru,KARNATAKA,7
Mudigonda,Khammam,TELANGANA,1
Mudigubba,Anantapur,ANDHRA PRADESH,11
Muhammadabad Gohna,Mau,UTTAR PRADESH,62
Mukerian,Hoshiarpur,PUNJAB,88
Muktsar,Sri Muktsar Sahib,PUNJAB,34
Mukundapuram,Thrissur,KERALA,596
Mulakalacheruvu,Chittoor,ANDHRA PRADESH,18
Mulbagal,Kolar,KARNATAKA,116
Muli,Surendranagar,GUJARAT,9
Mulkalapalle,Bhadradri Kothagudem,TELANGANA,1
Mulshi,Pune,MAHARASHTRA,1345
Multai,Betul,MADHYA PRADESH,22
Multhan,Kangra,HIMACHAL PRADESH,1
Mulug,Medak,TELANGANA,10
Mulug,Mulugu,TELANGANA,1
Mumbai Suburban,Mumbai Suburban,MAHARASHTRA,23436
Mummidivaram,East Godavari,ANDHRA PRADESH,2
Munagala,Nalgonda,TELANGANA,60
Munagapaka,Visakhapatnam,ANDHRA PRADESH,1
Mundra,Kachchh,GUJARAT,18
Mungeli,Mungeli,CHATTISGARH,5
Munger,Munger,BIHAR,4
Muniguda,Rayagada,ODISHA,2
Munpalle,Medak,TELANGANA,1
Muppalla,Guntur,ANDHRA PRADESH,1
Murarai - I,Birbhum,WEST BENGAL,16
Murarai - II,Birbhum,WEST BENGAL,2
Murbad,Thane,MAHARASHTRA,11
Murliganj,Madhepura,BIHAR,6
Murshidabad Jiaganj,Murshidabad,WEST BENGAL,14
Murtijapur,Akola,MAHARASHTRA,7
Murud,Raigarh,MAHARASHTRA,9
Murwara,Katni,MADHYA PRADESH,53
Musafirkhana,Amethi,UTTAR PRADESH,20
Musahri,Muzaffarpur,BIHAR,105
Musheerabad,Hyderabad,TELANGANA,526
Musiri,Tiruchirappalli,TAMILNADU,9
Musunuru,Krishna,ANDHRA PRADESH,13
Muvattupuzha,Ernakulam,KERALA,193
Muzaffarnagar,Muzaffarnagar,UTTAR PRADESH,104
Mylavaram,Krishna,ANDHRA PRADESH,1
Mylliem,East Khasi Hills,MEGHALAYA,207
Mysore,Mysuru,KARNATAKA,2382
NALCO,Anugul,ODISHA,1
Nabadwip,Nadia,WEST BENGAL,29
Nabarangapur P.S,Nabarangapur,ODISHA,4
Nabha,Patiala,PUNJAB,63
Nadaun,Hamirpur,HIMACHAL PRADESH,16
Nadbai,Bharatpur,RAJASTHAN,19
Nadiad,Kheda,GUJARAT,230
Nagalapuram,Chittoor,ANDHRA PRADESH,3
Nagamangala,Mandya,KARNATAKA,54
Nagaon,Nagaon,ASSAM,2
Nagapattinam,Nagapattinam,TAMILNADU,1
Nagar,Ahmadnagar,MAHARASHTRA,361
Nagar,Bharatpur,RAJASTHAN,8
Nagarbera,Kamrup,ASSAM,1
Nagari,Chittoor,ANDHRA PRADESH,36
Nagarkurnool,Mahbubnagar,TELANGANA,3
Nagaur,Nagaur,RAJASTHAN,19
Nagda,Ujjain,MADHYA PRADESH,25
Nagina,Bijnor,UTTAR PRADESH,36
Nagpur (Rural),Nagpur,MAHARASHTRA,319
Nagpur (Urban),Nagpur,MAHARASHTRA,1706
Nagra,Saran,BIHAR,8
Nagri,Ranchi,JHARKHAND,35
Nagrota Bagwan,Kangra,HIMACHAL PRADESH,40
Naguluppala Padu,Prakasam,ANDHRA PRADESH,39
Nahan,Sirmaur,HIMACHAL PRADESH,60
Naharkatiya,Dibrugarh,ASSAM,4
Naharlagun,Papum Pare,ARUNACHAL PRADESH,6
Naidupet,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,36
Naigaon (Khairgaon),Nanded,MAHARASHTRA,1
Naina Devi,Bilaspur,HIMACHAL PRADESH,102
Nainital,Nainital,UTTARAKHAND,86
Najafgarh,South West,DELHI,1706
Najibabad,Bijnor,UTTAR PRADESH,29
Nakashipara,Nadia,WEST BENGAL,9
Nakhatrana,Kachchh,GUJARAT,11
Nakkapalle,Visakhapatnam,ANDHRA PRADESH,48
Nakodar,Jalandhar,PUNJAB,38
Nakrekal,Nalgonda,TELANGANA,31
Nakur,Saharanpur,UTTAR PRADESH,10
Nalagarh,Solan,HIMACHAL PRADESH,9
Nalbari,Nalbari,ASSAM,9
Nalgonda,Nalgonda,TELANGANA,185
Nalhati - I,Birbhum,WEST BENGAL,28
Nalkheda,Agar Malwa,MADHYA PRADESH,12
Nallacheruvu,Anantapur,ANDHRA PRADESH,13
Nallajerla,West Godavari,ANDHRA PRADESH,128
Namakkal,Namakkal,TAMILNADU,83
Nambol,Bishnupur,MANIPUR,5
Namchi,South District,SIKKIM,17
Namkum,Ranchi,JHARKHAND,165
Nampally,Hyderabad,TELANGANA,719
Nanda Kumar,Purba Medinipur,WEST BENGAL,1
Nandalur,Y.S.R.,ANDHRA PRADESH,11
Nandankanan,Khordha,ODISHA,12
Nandavaram,Kurnool,ANDHRA PRADESH,7
Nanded,Nanded,MAHARASHTRA,75
Nandgaon,Nashik,MAHARASHTRA,107
Nandgaon-Khandeshwar,Amravati,MAHARASHTRA,13
Nandigama,Krishna,ANDHRA PRADESH,56
Nandikotkur,Kurnool,ANDHRA PRADESH,3
Nandivada,Krishna,ANDHRA PRADESH,3
Nandod,Narmada,GUJARAT,101
Nandura,Buldana,MAHARASHTRA,10
Nandurbar,Nandurbar,MAHARASHTRA,1
Nandyal,Kurnool,ANDHRA PRADESH,51
Nangnoor,Medak,TELANGANA,6
Nanguneri,Tirunelveli,TAMILNADU,15
Nanjangud,Mysuru,KARNATAKA,159
Nannilam,Thiruvarur,TAMILNADU,4
Nanpara,Bahraich,UTTAR PRADESH,5
Nanpur,Sitamarhi,BIHAR,4
Naraingarh,Ambala,HARYANA,84
Narasannapeta,Srikakulam,ANDHRA PRADESH,27
Narasapuram,West Godavari,ANDHRA PRADESH,23
Narasaraopet,Guntur,ANDHRA PRADESH,39
Narasimharajapura,Chikkamagaluru,KARNATAKA,1
Narayanavanam,Chittoor,ANDHRA PRADESH,3
Narayanganj,Mandla,MADHYA PRADESH,2
Narayangarh,Medinipur West,WEST BENGAL,12
Narayankhed,Medak,TELANGANA,1
Narela,NORTH,DELHI,1160
Narendra Nagar,Tehri Garhwal,UTTARAKHAND,15
Nargund,Gadag,KARNATAKA,3
Narkatiaganj,Pashchim Champaran,BIHAR,6
Narketpalle,Nalgonda,TELANGANA,48
Narnaul,Mahendragarh,HARYANA,73
Narnaund,Hisar,HARYANA,14
Narpatganj,Araria,BIHAR,2
Narsampet,Warangal,TELANGANA,1
Narsapur,Medak,TELANGANA,4
Narsimhapur,Narsimhapur,MADHYA PRADESH,7
Narsinghgarh,Rajgarh,MADHYA PRADESH,2
Narsipatnam,Visakhapatnam,ANDHRA PRADESH,8
Narwana,Jind,HARYANA,6
Nashik,Nashik,MAHARASHTRA,1338
Nasirabad,Ajmer,RAJASTHAN,17
Nasriganj,Rohtas,BIHAR,2
Nasrullaganj,Sehore,MADHYA PRADESH,10
Natham,Dindigul,TAMILNADU,8
Nathdwara,Rajsamand,RAJASTHAN,7
Naugachhia,Bhagalpur,BIHAR,26
Naugarh,Siddharthnagar,UTTAR PRADESH,17
Nautan,Pashchim Champaran,BIHAR,3
Nautanwa,Mahrajganj,UTTAR PRADESH,2
Navalgund,Dharwad,KARNATAKA,10
Navipet,Nizamabad,TELANGANA,46
Navsari,Navsari,GUJARAT,1038
Nawa,Nagaur,RAJASTHAN,8
Nawabganj,Bara Banki,UTTAR PRADESH,234
Nawabganj,Bareilly,UTTAR PRADESH,2
Nawabpet,Rangareddy,TELANGANA,6
Nawada,Nawada,BIHAR,44
Nawadih,Bokaro,JHARKHAND,1
Nawagarh,Bametara,CHATTISGARH,15
Nawalgarh,Jhunjhunun,RAJASTHAN,7
Nawanshahr,Shahid Bhagat Singh Nagar,PUNJAB,169
Nawapur,Nandurbar,MAHARASHTRA,9
Nawda,Murshidabad,WEST BENGAL,20
Naxalbari,Darjiling,WEST BENGAL,11
Nayagarh,Nayagarh,ODISHA,21
Nayagarh Sadar,Nayagarh,ODISHA,1
Nazira,Sivasagar,ASSAM,5
Nedumangad,Thiruvananthapuram,KERALA,228
Neem-Ka-Thana,Sikar,RAJASTHAN,38
Neemuch,Neemuch,MADHYA PRADESH,4
Nekarikallu,Guntur,ANDHRA PRADESH,13
Nekkonda,Warangal,TELANGANA,4
Nelakondapalle,Khammam,TELANGANA,7
Nelamangala,Bengaluru Rural,KARNATAKA,379
Nellimarla,Vizianagaram,ANDHRA PRADESH,3
Nellipaka,East Godavari,ANDHRA PRADESH,18
Nellore,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,402
Nepanagar,Burhanpur,MADHYA PRADESH,15
Ner,Yavatmal,MAHARASHTRA,4
Neradigonda,Adilabad,TELANGANA,22
Neredcherla,Nalgonda,TELANGANA,2
Neturia,Puruliya,WEST BENGAL,16
Nevasa,Ahmadnagar,MAHARASHTRA,48
Neyyattinkara,Thiruvananthapuram,KERALA,291
Nidadavole,West Godavari,ANDHRA PRADESH,21
Nighasan,Kheri,UTTAR PRADESH,1
Nihal Singhwala,Moga,PUNJAB,2
Nilagiri,Baleshwar,ODISHA,1
Nilakkottai,Dindigul,TAMILNADU,72
Nilambar-Pitambarpur(Lesligan*,Palamu,JHARKHAND,1
Nilambur,Malappuram,KERALA,31
Nilanga,Latur,MAHARASHTRA,19
Nilokheri,Karnal,HARYANA,225
Nimbahera,Chittaurgarh,RAJASTHAN,6
Nimdih,Saraikela-Kharsawan,JHARKHAND,13
Niphad,Nashik,MAHARASHTRA,132
Nirakarpur,Khordha,ODISHA,1
Nirmal,Adilabad,TELANGANA,9
Nirsa-Cum-Chirkunda,Dhanbad,JHARKHAND,59
Niwai,Tonk,RAJASTHAN,10
Niwali,Barwani,MADHYA PRADESH,11
Nizamabad,Azamgarh,UTTAR PRADESH,1
Nizamabad,Nizamabad,TELANGANA,261
Noamundi,Pashchimi Singhbhum,JHARKHAND,2
Nokha,Bikaner,RAJASTHAN,35
Noorsarai,Nalanda,BIHAR,1
North Guwahati (Pt),Kamrup Metropolitan,ASSAM,131
North Lakhimpur,Lakhimpur,ASSAM,5
Nowgong,Chhatarpur,MADHYA PRADESH,22
Nubra,Leh,LADAKH,14
Nuh,Nuh,HARYANA,11
Nurpur,Kangra,HIMACHAL PRADESH,5
Nuzendla,Guntur,ANDHRA PRADESH,1
Nuzvid,Krishna,ANDHRA PRADESH,17
Nyalkal,Medak,TELANGANA,8
Obra,Aurangabad,BIHAR,4
Obulavaripalle,Y.S.R.,ANDHRA PRADESH,9
Odagaon,Nayagarh,ODISHA,11
Oddanchatram,Dindigul,TAMILNADU,64
Odela,Peddapalli,TELANGANA,4
Ojili,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,14
Okhamandal,Devbhumi Dwarka,GUJARAT,15
