sdtname,dtname,stname,number_of_cell_towers
Lilia,Amreli,GUJARAT,7
Limbdi,Surendranagar,GUJARAT,68
Limkheda,Dohad,GUJARAT,12
Lingapalem,West Godavari,ANDHRA PRADESH,1
Lingsugur,Raichur,KARNATAKA,5
Lodhika,Rajkot,GUJARAT,31
Loha,Nanded,MAHARASHTRA,15
Loharu,Bhiwani,HARYANA,1
Lonar,Buldana,MAHARASHTRA,3
Lormi,Mungeli,CHATTISGARH,2
Lucknow,Lucknow,UTTAR PRADESH,1649
Ludhiana (East),Ludhiana,PUNJAB,96
Ludhiana (West),Ludhiana,PUNJAB,1121
Lunglei,Lunglei,MIZORAM,5
Luni,Jodhpur,RAJASTHAN,6
Lunkaransar,Bikaner,RAJASTHAN,2
M.Turkapalle,Yadadri Bhuvanagiri,TELANGANA,39
M.V. 79,Malkangiri,ODISHA,25
Machhlishahr,Jaunpur,UTTAR PRADESH,6
Machilipatnam,Krishna,ANDHRA PRADESH,47
Madanapalle,Chittoor,ANDHRA PRADESH,38
Madathukulam,Tiruppur,TAMILNADU,18
Maddikera (East),Kurnool,ANDHRA PRADESH,7
Maddipadu,Prakasam,ANDHRA PRADESH,34
Maddur,Mandya,KARNATAKA,52
Maddur,Warangal,TELANGANA,3
Madha,Solapur,MAHARASHTRA,30
Madhepura,Madhepura,BIHAR,7
Madhira,Khammam,TELANGANA,3
Madhuban,Mau,UTTAR PRADESH,25
Madhuban,Purba Champaran,BIHAR,2
Madhubani,Madhubani,BIHAR,3
Madhupur,Deoghar,JHARKHAND,7
Madhwapur,Madhubani,BIHAR,2
Madikeri,Kodagu,KARNATAKA,92
Madnoor,Nizamabad,TELANGANA,71
Madurai North,Madurai,TAMILNADU,148
Madurai South,Madurai,TAMILNADU,402
Maduranthakam,Kancheepuram,TAMILNADU,28
Magadi,Ramanagara,KARNATAKA,44
Maganoor,Narayanpet,TELANGANA,7
Magrahat - I,South Twenty Four Parganas,WEST BENGAL,1
Mahabaleshwar,Satara,MAHARASHTRA,5
Mahabubabad,Warangal,TELANGANA,12
Mahad,Raigarh,MAHARASHTRA,6
Mahagaon,Yavatmal,MAHARASHTRA,4
Mahanandi,Kurnool,ANDHRA PRADESH,3
Maharajganj,Rae Bareli,UTTAR PRADESH,5
Maharajganj,Siwan,BIHAR,1
Mahasamund,Mahasamund,CHATTISGARH,9
Mahasi,Bahraich,UTTAR PRADESH,1
Mahavan,Mathura,UTTAR PRADESH,74
Mahbubnagar,Mahbubnagar,TELANGANA,62
Mahe Taluk,Mahe,PUDUCHERRY,10
Mahendragarh,Mahendragarh,HARYANA,16
Mahesana,Mahesana,GUJARAT,225
Maheshwar,West Nimar,MADHYA PRADESH,7
Maheswaram,Ranga Reddy,TELANGANA,46
Mahmudabad,Sitapur,UTTAR PRADESH,1
Mahoba,Mahoba,UTTAR PRADESH,5
Mahoor,Nanded,MAHARASHTRA,11
Mahroni,Lalitpur,UTTAR PRADESH,4
Mahudha,Kheda,GUJARAT,4
Mahuva,Bhavnagar,GUJARAT,2
Mahuva,Surat,GUJARAT,73
Mahwa,Dausa,RAJASTHAN,23
Maihar,Satna,MADHYA PRADESH,19
Mainpuri,Mainpuri,UTTAR PRADESH,6
Mairang,West Khasi Hills,MEGHALAYA,9
Mairwa,Siwan,BIHAR,25
Majalta,Udhampur,JAMMU & KASHMIR,31
Majhaulia,Pashchim Champaran,BIHAR,23
Makhdumpur,Jehanabad,BIHAR,5
Makkuva,Vizianagaram,ANDHRA PRADESH,1
Makrana,Nagaur,RAJASTHAN,3
Maksoodangarh,Guna,MADHYA PRADESH,2
Makthal,Narayanpet,TELANGANA,12
Mal,Jalpaiguri,WEST BENGAL,1
Malarna Doongar,Sawai Madhopur,RAJASTHAN,5
Malavalli,Mandya,KARNATAKA,71
Maldah (Old),Maldah,WEST BENGAL,41
Malegaon,Nashik,MAHARASHTRA,85
Malegaon,Washim,MAHARASHTRA,1
Malerkotla,Sangrur,PUNJAB,16
Malhargarh,Mandsaur,MADHYA PRADESH,2
Malia,Junagadh,GUJARAT,3
Malihabad,Lucknow,UTTAR PRADESH,12
Malikipuram,East Godavari,ANDHRA PRADESH,6
Maliya,Morbi,GUJARAT,6
Malkajgiri,Rangareddy,TELANGANA,476
Malkangiri,Malkangiri,ODISHA,40
Malkapur,Buldana,MAHARASHTRA,22
Mallappally,Pathanamthitta,KERALA,37
Mallapur,Jagitial,TELANGANA,15
Mallial,Jagitial,TELANGANA,1
Malout,Sri Muktsar Sahib,PUNJAB,9
Malpura,Tonk,RAJASTHAN,3
Malshiras,Solapur,MAHARASHTRA,2
Malur,Kolar,KARNATAKA,132
Malwan,Sindhudurg,MAHARASHTRA,9
Mamda,Adilabad,TELANGANA,2
Mamidikuduru,East Godavari,ANDHRA PRADESH,1
Manachanallur,Tiruchirappalli,TAMILNADU,37
Manakondur,Karimnagar,TELANGANA,4
Manali,Kullu,HIMACHAL PRADESH,113
Manamadurai,Sivaganga,TAMILNADU,10
Manamunda,Baudh,ODISHA,3
Mananthavady,Wayanad,KERALA,35
Manapparai,Tiruchirappalli,TAMILNADU,11
Manavadar,Junagadh,GUJARAT,22
Manchal,Ranga Reddy,TELANGANA,1
Mancherial,Adilabad,TELANGANA,14
Mancheswar,Khordha,ODISHA,2
Mandal,Ahmadabad,GUJARAT,5
Mandal,Bhilwara,RAJASTHAN,12
Mandamarri,Adilabad,TELANGANA,21
Mandapeta,East Godavari,ANDHRA PRADESH,37
Mandasa,Srikakulam,ANDHRA PRADESH,4
Mandavalli,Krishna,ANDHRA PRADESH,4
Mandawar,Alwar,RAJASTHAN,30
Mandi,Mandi,HIMACHAL PRADESH,179
Mandirbazar,South Twenty Four Parganas,WEST BENGAL,10
Mandla,Mandla,MADHYA PRADESH,2
Mandsaur,Mandsaur,MADHYA PRADESH,2
Mandvi,Kachchh,GUJARAT,9
Mandya,Mandya,KARNATAKA,99
Manendragarh,Koriya,CHATTISGARH,3
Manesar,Gurgaon,HARYANA,177
Mangalagiri,Guntur,ANDHRA PRADESH,50
Mangaldoi (Pt),Darrang,ASSAM,10
Mangalore,Dakshina Kannada,KARNATAKA,732
Mangaon,Raigarh,MAHARASHTRA,14
Mangawan,Rewa,MADHYA PRADESH,6
Mangrol,Junagadh,GUJARAT,11
Mangrol,Surat,GUJARAT,161
Mangrulpir,Washim,MAHARASHTRA,1
Manigachhi,Darbhanga,BIHAR,1
Manikchak,Maldah,WEST BENGAL,18
Manjhi,Saran,BIHAR,11
Manjlegaon,Bid,MAHARASHTRA,2
Mankapur,Gonda,UTTAR PRADESH,40
Mannargudi,Thiruvarur,TAMILNADU,86
Mannarkad,Palakkad,KERALA,50
Manopad,Jogulamba Gadwal,TELANGANA,56
Manora,Washim,MAHARASHTRA,3
Manpur,Gaya,BIHAR,23
Mansa,Gandhinagar,GUJARAT,27
Mansa,Mansa,PUNJAB,50
Mansurchak,Begusarai,BIHAR,1
Mantralayam,Kurnool,ANDHRA PRADESH,6
Manu,Dhalai,TRIPURA,4
Manubolu,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,32
Manuguru,Bhadradri Kothagudem,TELANGANA,2
Manvi,Raichur,KARNATAKA,1
Maredpalle,Hyderabad,TELANGANA,332
Margherita,Tinsukia,ASSAM,4
Marhaura,Saran,BIHAR,2
Mariani,Golaghat,ASSAM,3
Marigaon,Morigaon,ASSAM,12
Markapur,Prakasam,ANDHRA PRADESH,50
Marpalle,Rangareddy,TELANGANA,1
Martur,Prakasam,ANDHRA PRADESH,13
Marwar Junction,Pali,RAJASTHAN,5
Masaurhi,Patna,BIHAR,2
Mashrakh,Saran,BIHAR,1
Masturi,Bilaspur,CHATTISGARH,6
Masuda,Ajmer,RAJASTHAN,7
Mat,Mathura,UTTAR PRADESH,56
Matar,Kheda,GUJARAT,11
Matarbari,Gomati,TRIPURA,1
Matenhail,Jhajjar,HARYANA,8
Mathavaram,Thiruvallur,TAMILNADU,311
Mathili,Malkangiri,ODISHA,23
Mathura,Mathura,UTTAR PRADESH,311
Mathurapur - I,South Twenty Four Parganas,WEST BENGAL,12
Matia,Goalpara,ASSAM,1
Matigara,Darjiling,WEST BENGAL,92
Mattam Palle,Nalgonda,TELANGANA,2
Mauda,Nagpur,MAHARASHTRA,10
Maunath Bhanjan,Mau,UTTAR PRADESH,53
Mauzamabad,Jaipur,RAJASTHAN,82
Mavelikkara,Alappuzha,KERALA,67
Mavli,Udaipur,RAJASTHAN,12
Mawal,Pune,MAHARASHTRA,290
Mawana,Meerut,UTTAR PRADESH,20
Mawkynrew,East Khasi Hills,MEGHALAYA,2
Mawphlang,East Khasi Hills,MEGHALAYA,30
Mawryngkneng,East Khasi Hills,MEGHALAYA,1
Mawthadraishan,West Khasi Hills,MEGHALAYA,18
Mayiladuthurai,Nagapattinam,TAMILNADU,14
Maynaguri,Jalpaiguri,WEST BENGAL,3
Mayong,Morigaon,ASSAM,2
Mayureswar - I,Birbhum,WEST BENGAL,2
Medak,Medak,TELANGANA,16
Medchal,Rangareddy,TELANGANA,126
Medikonduru,Guntur,ANDHRA PRADESH,11
Medininagar(Daltonganj),Palamu,JHARKHAND,5
Medipalle,Jagitial,TELANGANA,2
Medziphema,Dimapur,NAGALAND,1
Meenachil,Kottayam,KERALA,193
Meerganj,Bareilly,UTTAR PRADESH,9
Meerut,Meerut,UTTAR PRADESH,670
Meghnagar,Jhabua,MADHYA PRADESH,9
Mehdawal,Sant Kabir Nagar,UTTAR PRADESH,2
Mehgaon,Bhind,MADHYA PRADESH,13
Mehkar,Buldana,MAHARASHTRA,8
Mehmedabad,Kheda,GUJARAT,74
Meja,Prayagraj,UTTAR PRADESH,66
Meliaputti,Srikakulam,ANDHRA PRADESH,1
Melur,Madurai,TAMILNADU,15
Memari - I,Purba Bardhaman,WEST BENGAL,87
Memari - II,Purba Bardhaman,WEST BENGAL,9
Mendarda,Junagadh,GUJARAT,15
Merta,Nagaur,RAJASTHAN,4
Meskaur,Nawada,BIHAR,6
Metpalle,Jagitial,TELANGANA,30
Mettupalayam,Coimbatore,TAMILNADU,37
Mettur,Salem,TAMILNADU,9
Mhow,Indore,MADHYA PRADESH,87
Midnapore,Medinipur West,WEST BENGAL,113
Milak,Rampur,UTTAR PRADESH,10
Minakhan,North Twenty Four Parganas,WEST BENGAL,2
Minapur,Muzaffarpur,BIHAR,1
Miraj,Sangli,MAHARASHTRA,140
Mirik,Darjiling,WEST BENGAL,10
Miryalaguda,Nalgonda,TELANGANA,102
Mirzapur,Mirzapur,UTTAR PRADESH,182
Misrikh,Sitapur,UTTAR PRADESH,24
Modasa,Aravalli,GUJARAT,3
Model Town,NORTH,DELHI,284
Modinagar,Ghaziabad,UTTAR PRADESH,212
Moga,Moga,PUNJAB,16
Mogalthur,West Godavari,ANDHRA PRADESH,14
Mohadi,Bhandara,MAHARASHTRA,1
Mohammadabad,Ghazipur,UTTAR PRADESH,5
Mohania,Kaimur (Bhabua),BIHAR,18
Mohanlalganj,Lucknow,UTTAR PRADESH,61
Mohanpur,Gaya,BIHAR,3
Mohanpur,West Tripura,TRIPURA,19
Mohkhed,Chhindwara,MADHYA PRADESH,5
Mohol,Solapur,MAHARASHTRA,38
Moinabad,Ranga Reddy,TELANGANA,48
Mokameh,Patna,BIHAR,73
Molakalmuru,Chitradurga,KARNATAKA,6
Mominpet,Rangareddy,TELANGANA,1
Moradabad,Moradabad,UTTAR PRADESH,155
Morangi,Golaghat,ASSAM,4
Morena,Morena,MADHYA PRADESH,96
Mormugao,South Goa,GOA,125
Mortad,Nizamabad,TELANGANA,2
Morvi,Morbi,GUJARAT,71
Morwa (Hadaf),Panch Mahals,GUJARAT,7
Moth,Jhansi,UTTAR PRADESH,9
Mothey,Nalgonda,TELANGANA,2
Motihari,Purba Champaran,BIHAR,31
Motu,Malkangiri,ODISHA,21
Motunga,Dhenkanal,ODISHA,3
Movva,Krishna,ANDHRA PRADESH,4
Muddanur,Y.S.R.,ANDHRA PRADESH,2
Mudhol,Bagalkote,KARNATAKA,3
Mudhole,Adilabad,TELANGANA,8
Mudigere,Chikkamagaluru,KARNATAKA,6
Mudigonda,Khammam,TELANGANA,1
Mudigubba,Anantapur,ANDHRA PRADESH,11
Muhammadabad Gohna,Mau,UTTAR PRADESH,62
Mukerian,Hoshiarpur,PUNJAB,63
Muktsar,Sri Muktsar Sahib,PUNJAB,18
Mukundapuram,Thrissur,KERALA,295
Mulakalacheruvu,Chittoor,ANDHRA PRADESH,14
Mulbagal,Kolar,KARNATAKA,97
Muli,Surendranagar,GUJARAT,9
Mulkalapalle,Bhadradri Kothagudem,TELANGANA,1
Mulshi,Pune,MAHARASHTRA,581
Multai,Betul,MADHYA PRADESH,22
Mulug,Medak,TELANGANA,7
Mumbai Suburban,Mumbai Suburban,MAHARASHTRA,8820
Mummidivaram,East Godavari,ANDHRA PRADESH,2
Munagala,Nalgonda,TELANGANA,34
Mundra,Kachchh,GUJARAT,9
Mungeli,Mungeli,CHATTISGARH,5
Munger,Munger,BIHAR,4
Muniguda,Rayagada,ODISHA,2
Munpalle,Medak,TELANGANA,1
Muppalla,Guntur,ANDHRA PRADESH,1
Murarai - I,Birbhum,WEST BENGAL,14
Murarai - II,Birbhum,WEST BENGAL,2
Murbad,Thane,MAHARASHTRA,11
Murliganj,Madhepura,BIHAR,6
Murshidabad Jiaganj,Murshidabad,WEST BENGAL,14
Murtijapur,Akola,MAHARASHTRA,2
Murud,Raigarh,MAHARASHTRA,9
Murwara,Katni,MADHYA PRADESH,53
Musafirkhana,Amethi,UTTAR PRADESH,20
Musahri,Muzaffarpur,BIHAR,75
Musheerabad,Hyderabad,TELANGANA,273
Musiri,Tiruchirappalli,TAMILNADU,9
Musunuru,Krishna,ANDHRA PRADESH,13
Muvattupuzha,Ernakulam,KERALA,181
Muzaffarnagar,Muzaffarnagar,UTTAR PRADESH,70
Mylavaram,Krishna,ANDHRA PRADESH,1
Mylliem,East Khasi Hills,MEGHALAYA,182
Mysore,Mysuru,KARNATAKA,947
NALCO,Anugul,ODISHA,1
Nabadwip,Nadia,WEST BENGAL,21
Nabarangapur P.S,Nabarangapur,ODISHA,4
Nabha,Patiala,PUNJAB,52
Nadaun,Hamirpur,HIMACHAL PRADESH,13
Nadbai,Bharatpur,RAJASTHAN,19
Nadiad,Kheda,GUJARAT,197
Nagalapuram,Chittoor,ANDHRA PRADESH,3
Nagamangala,Mandya,KARNATAKA,27
Nagar,Ahmadnagar,MAHARASHTRA,247
Nagar,Bharatpur,RAJASTHAN,8
Nagarbera,Kamrup,ASSAM,1
Nagari,Chittoor,ANDHRA PRADESH,22
Nagarkurnool,Mahbubnagar,TELANGANA,3
Nagaur,Nagaur,RAJASTHAN,19
Nagda,Ujjain,MADHYA PRADESH,10
Nagina,Bijnor,UTTAR PRADESH,36
Nagpur (Rural),Nagpur,MAHARASHTRA,191
Nagpur (Urban),Nagpur,MAHARASHTRA,985
Nagra,Saran,BIHAR,8
Nagri,Ranchi,JHARKHAND,35
Nagrota Bagwan,Kangra,HIMACHAL PRADESH,39
Naguluppala Padu,Prakasam,ANDHRA PRADESH,37
Nahan,Sirmaur,HIMACHAL PRADESH,60
Naharkatiya,Dibrugarh,ASSAM,4
Naharlagun,Papum Pare,ARUNACHAL PRADESH,3
Naidupet,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,32
Naigaon (Khairgaon),Nanded,MAHARASHTRA,1
Naina Devi,Bilaspur,HIMACHAL PRADESH,82
Nainital,Nainital,UTTARAKHAND,81
Najafgarh,South West,DELHI,1018
Najibabad,Bijnor,UTTAR PRADESH,28
Nakashipara,Nadia,WEST BENGAL,8
Nakhatrana,Kachchh,GUJARAT,9
Nakkapalle,Visakhapatnam,ANDHRA PRADESH,47
Nakodar,Jalandhar,PUNJAB,24
Nakrekal,Nalgonda,TELANGANA,15
Nakur,Saharanpur,UTTAR PRADESH,10
Nalagarh,Solan,HIMACHAL PRADESH,9
Nalbari,Nalbari,ASSAM,9
Nalgonda,Nalgonda,TELANGANA,173
Nalhati - I,Birbhum,WEST BENGAL,26
Nalkheda,Agar Malwa,MADHYA PRADESH,12
Nallacheruvu,Anantapur,ANDHRA PRADESH,13
Nallajerla,West Godavari,ANDHRA PRADESH,128
Namakkal,Namakkal,TAMILNADU,62
Nambol,Bishnupur,MANIPUR,5
Namchi,South District,SIKKIM,14
Namkum,Ranchi,JHARKHAND,160
Nampally,Hyderabad,TELANGANA,355
Nanda Kumar,Purba Medinipur,WEST BENGAL,1
Nandalur,Y.S.R.,ANDHRA PRADESH,3
Nandankanan,Khordha,ODISHA,7
Nandavaram,Kurnool,ANDHRA PRADESH,7
Nanded,Nanded,MAHARASHTRA,59
Nandgaon,Nashik,MAHARASHTRA,107
Nandgaon-Khandeshwar,Amravati,MAHARASHTRA,12
Nandigama,Krishna,ANDHRA PRADESH,27
Nandikotkur,Kurnool,ANDHRA PRADESH,3
Nandivada,Krishna,ANDHRA PRADESH,3
Nandod,Narmada,GUJARAT,41
Nandura,Buldana,MAHARASHTRA,1
Nandurbar,Nandurbar,MAHARASHTRA,1
Nandyal,Kurnool,ANDHRA PRADESH,28
Nangnoor,Medak,TELANGANA,6
Nanguneri,Tirunelveli,TAMILNADU,1
Nanjangud,Mysuru,KARNATAKA,91
Nannilam,Thiruvarur,TAMILNADU,4
Nanpara,Bahraich,UTTAR PRADESH,5
Nanpur,Sitamarhi,BIHAR,4
Naraingarh,Ambala,HARYANA,84
Narasannapeta,Srikakulam,ANDHRA PRADESH,27
Narasapuram,West Godavari,ANDHRA PRADESH,23
Narasaraopet,Guntur,ANDHRA PRADESH,35
Narayanavanam,Chittoor,ANDHRA PRADESH,3
Narayanganj,Mandla,MADHYA PRADESH,2
Narayangarh,Medinipur West,WEST BENGAL,12
Narayankhed,Medak,TELANGANA,1
Narela,NORTH,DELHI,438
Narendra Nagar,Tehri Garhwal,UTTARAKHAND,8
Nargund,Gadag,KARNATAKA,3
Narkatiaganj,Pashchim Champaran,BIHAR,6
Narketpalle,Nalgonda,TELANGANA,28
Narnaul,Mahendragarh,HARYANA,71
Narnaund,Hisar,HARYANA,13
Narpatganj,Araria,BIHAR,2
Narsampet,Warangal,TELANGANA,1
Narsapur,Medak,TELANGANA,4
Narsimhapur,Narsimhapur,MADHYA PRADESH,2
Narsinghgarh,Rajgarh,MADHYA PRADESH,2
Narsipatnam,Visakhapatnam,ANDHRA PRADESH,6
Narwana,Jind,HARYANA,6
Nashik,Nashik,MAHARASHTRA,774
Nasirabad,Ajmer,RAJASTHAN,17
Nasriganj,Rohtas,BIHAR,2
Nasrullaganj,Sehore,MADHYA PRADESH,6
Natham,Dindigul,TAMILNADU,4
Nathdwara,Rajsamand,RAJASTHAN,6
Naugarh,Siddharthnagar,UTTAR PRADESH,17
Nautan,Pashchim Champaran,BIHAR,3
Navalgund,Dharwad,KARNATAKA,10
Navipet,Nizamabad,TELANGANA,28
Navsari,Navsari,GUJARAT,570
Nawa,Nagaur,RAJASTHAN,5
Nawabganj,Bara Banki,UTTAR PRADESH,211
Nawabganj,Bareilly,UTTAR PRADESH,2
Nawabpet,Rangareddy,TELANGANA,6
Nawada,Nawada,BIHAR,43
Nawagarh,Bametara,CHATTISGARH,15
Nawalgarh,Jhunjhunun,RAJASTHAN,6
Nawanshahr,Shahid Bhagat Singh Nagar,PUNJAB,153
Nawapur,Nandurbar,MAHARASHTRA,9
Nawda,Murshidabad,WEST BENGAL,20
Naxalbari,Darjiling,WEST BENGAL,9
Nayagarh,Nayagarh,ODISHA,21
Nayagarh Sadar,Nayagarh,ODISHA,1
Nazira,Sivasagar,ASSAM,5
Nedumangad,Thiruvananthapuram,KERALA,90
Neem-Ka-Thana,Sikar,RAJASTHAN,37
Neemuch,Neemuch,MADHYA PRADESH,1
Nekarikallu,Guntur,ANDHRA PRADESH,13
Nekkonda,Warangal,TELANGANA,4
Nelakondapalle,Khammam,TELANGANA,7
Nelamangala,Bengaluru Rural,KARNATAKA,248
Nellimarla,Vizianagaram,ANDHRA PRADESH,3
Nellipaka,East Godavari,ANDHRA PRADESH,18
Nellore,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,258
Nepanagar,Burhanpur,MADHYA PRADESH,15
Ner,Yavatmal,MAHARASHTRA,4
Neradigonda,Adilabad,TELANGANA,7
Neredcherla,Nalgonda,TELANGANA,2
Neturia,Puruliya,WEST BENGAL,15
Nevasa,Ahmadnagar,MAHARASHTRA,29
Neyyattinkara,Thiruvananthapuram,KERALA,69
Nidadavole,West Godavari,ANDHRA PRADESH,19
Nighasan,Kheri,UTTAR PRADESH,1
Nilakkottai,Dindigul,TAMILNADU,28
Nilambar-Pitambarpur(Lesligan*,Palamu,JHARKHAND,1
Nilambur,Malappuram,KERALA,9
Nilanga,Latur,MAHARASHTRA,19
Nilokheri,Karnal,HARYANA,38
Nimbahera,Chittaurgarh,RAJASTHAN,6
Nimdih,Saraikela-Kharsawan,JHARKHAND,13
Niphad,Nashik,MAHARASHTRA,63
Nirakarpur,Khordha,ODISHA,1
Nirsa-Cum-Chirkunda,Dhanbad,JHARKHAND,59
Niwai,Tonk,RAJASTHAN,9
Niwali,Barwani,MADHYA PRADESH,11
Nizamabad,Azamgarh,UTTAR PRADESH,1
Nizamabad,Nizamabad,TELANGANA,83
Noamundi,Pashchimi Singhbhum,JHARKHAND,1
Nokha,Bikaner,RAJASTHAN,35
Noorsarai,Nalanda,BIHAR,1
North Guwahati (Pt),Kamrup Metropolitan,ASSAM,35
North Lakhimpur,Lakhimpur,ASSAM,5
Nowgong,Chhatarpur,MADHYA PRADESH,22
Nubra,Leh,LADAKH,14
Nuh,Nuh,HARYANA,9
Nurpur,Kangra,HIMACHAL PRADESH,5
Nuzvid,Krishna,ANDHRA PRADESH,17
Obra,Aurangabad,BIHAR,4
Odagaon,Nayagarh,ODISHA,11
Oddanchatram,Dindigul,TAMILNADU,24
Odela,Peddapalli,TELANGANA,4
Ojili,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,14
Okhamandal,Devbhumi Dwarka,GUJARAT,10
Olatapur,Cuttack,ODISHA,1
Olpad,Surat,GUJARAT,31
Omalur,Salem,TAMILNADU,167
Ondal,Paschim Bardhaman,WEST BENGAL,16
Ongole,Prakasam,ANDHRA PRADESH,171
Orai,Jalaun,UTTAR PRADESH,8
Orathanadu,Thanjavur,TAMILNADU,1
Orchha,Niwari,MADHYA PRADESH,5
Orient,Jharsuguda,ODISHA,2
Ormanjhi,Ranchi,JHARKHAND,6
Osian,Jodhpur,RAJASTHAN,6
Osmanabad,Osmanabad,MAHARASHTRA,68
Ottapidaram,Thoothukkudi,TAMILNADU,11
Ottappalam,Palakkad,KERALA,378
Ozhukarai Taluk,Puducherry,PUDUCHERRY,112
PURUSOTTAMPUR,Ganjam,ODISHA,1
Pachipenta,Vizianagaram,ANDHRA PRADESH,3
Pachora,Jalgaon,MAHARASHTRA,56
Pachore,Rajgarh,MADHYA PRADESH,1
Pachpadra,Barmer,RAJASTHAN,99
Pachpahar,Jhalawar,RAJASTHAN,4
Pachrukhi,Siwan,BIHAR,21
Padampur,Ganganagar,RAJASTHAN,2
Paddhari,Rajkot,GUJARAT,36
Padhar,Mandi,HIMACHAL PRADESH,15
Padmanabham,Visakhapatnam,ANDHRA PRADESH,5
Padrauna,Kushinagar,UTTAR PRADESH,2
Pahar Ganj,Central,DELHI,155
Paharpur,Purba Champaran,BIHAR,5
Paithan,Aurangabad,MAHARASHTRA,3
Pakala,Chittoor,ANDHRA PRADESH,14
Pakaur,Pakur,JHARKHAND,20
Palacoderu,West Godavari,ANDHRA PRADESH,23
Palacole,West Godavari,ANDHRA PRADESH,36
Palakkad,Palakkad,KERALA,149
Palakkodu,Dharmapuri,TAMILNADU,59
Palakonda,Srikakulam,ANDHRA PRADESH,18
Palalahada,Anugul,ODISHA,2
Palamaner,Chittoor,ANDHRA PRADESH,30
Palampur,Kangra,HIMACHAL PRADESH,22
Palani,Dindigul,TAMILNADU,40
Palanpur,Banas Kantha,GUJARAT,156
Palasa,Srikakulam,ANDHRA PRADESH,9
Palasbari,Kamrup,ASSAM,3
Palasbari,Kamrup Metropolitan,ASSAM,8
Palayamkottai,Tirunelveli,TAMILNADU,26
Palghar,Palghar,MAHARASHTRA,174
Pali,Pali,RAJASTHAN,18
Pali,Umaria,MADHYA PRADESH,1
Paliganj,Patna,BIHAR,2
Palitana,Bhavnagar,GUJARAT,4
Palladam,Tiruppur,TAMILNADU,17
Pallipattu,Thiruvallur,TAMILNADU,6
Palsana,Surat,GUJARAT,282
Palus,Sangli,MAHARASHTRA,60
Palwal,Palwal,HARYANA,131
Palwancha,Bhadradri Kothagudem,TELANGANA,40
Pamarru,Krishna,ANDHRA PRADESH,14
Pamgarh,Janjgir - Champa,CHATTISGARH,1
Pamidi,Anantapur,ANDHRA PRADESH,20
Pamidimukkala,Krishna,ANDHRA PRADESH,9
Pamulapadu,Kurnool,ANDHRA PRADESH,8
Panagar,Jabalpur,MADHYA PRADESH,15
Panchkula,Panchkula,HARYANA,282
Panchla,Haora,WEST BENGAL,14
Pandabeswar,Paschim Bardhaman,WEST BENGAL,4
Pandapara,Kendujhar,ODISHA,1
Pandarak,Patna,BIHAR,18
Pandaul,Madhubani,BIHAR,7
Pandavapura,Mandya,KARNATAKA,16
Pandhana,East Nimar,MADHYA PRADESH,27
Pandharpur,Solapur,MAHARASHTRA,46
Pandhurna,Chhindwara,MADHYA PRADESH,14
Pandua,Hugli,WEST BENGAL,28
Panhala,Kolhapur,MAHARASHTRA,42
Panikoili,Jajapur,ODISHA,12
Panipat,Panipat,HARYANA,372
Panisagar,North Tripura,TRIPURA,2
Panki,Palamu,JHARKHAND,3
Panna,Panna,MADHYA PRADESH,4
Panruti,Cuddalore,TAMILNADU,70
Panskura,Purba Medinipur,WEST BENGAL,21
Panvel,Raigarh,MAHARASHTRA,1001
Panyam,Kurnool,ANDHRA PRADESH,15
Paonta Sahib,Sirmaur,HIMACHAL PRADESH,53
Papanasam,Thanjavur,TAMILNADU,4
Paparahandi,Nabarangapur,ODISHA,4
Pappireddipatti,Dharmapuri,TAMILNADU,1
Para,Puruliya,WEST BENGAL,10
Paradeep Lock,Jagatsinghapur,ODISHA,1
Paradip,Jagatsinghapur,ODISHA,16
Paraiya,Gaya,BIHAR,2
Parajang,Dhenkanal,ODISHA,3
Paramakudi,Ramanathapuram,TAMILNADU,5
Paramathi-Velur,Namakkal,TAMILNADU,15
Paranda,Osmanabad,MAHARASHTRA,14
Parasgad,Belagavi,KARNATAKA,1
Parasia,Chhindwara,MADHYA PRADESH,11
Paravada,Visakhapatnam,ANDHRA PRADESH,33
Paravur,Ernakulam,KERALA,139
Parbhani,Parbhani,MAHARASHTRA,13
Pardi,Valsad,GUJARAT,517
Parigi,Anantapur,ANDHRA PRADESH,12
Parkal,Warangal,TELANGANA,6
Parlakhemundi,Gajapati,ODISHA,16
Parli,Bid,MAHARASHTRA,4
Parliament Street,New Delhi,DELHI,271
Parner,Ahmadnagar,MAHARASHTRA,30
Parsa,Saran,BIHAR,7
Parseoni,Nagpur,MAHARASHTRA,1
Parvathagiri,Warangal,TELANGANA,1
Parvathipuram,Vizianagaram,ANDHRA PRADESH,15
Pasighat,East Siang,ARUNACHAL PRADESH,2
Patamda,Purbi Singhbhum,JHARKHAND,2
Patan,Durg,CHATTISGARH,36
Patan,Patan,GUJARAT,23
Patan-Veraval,Gir Somnath,GUJARAT,12
Patancheru,Medak,TELANGANA,94
Pataudi,Gurgaon,HARYANA,15
Patel Nagar,West,DELHI,823
Patera,Damoh,MADHYA PRADESH,8
Pathalgaon,Jashpur,CHATTISGARH,2
Pathanapuram,Kollam,KERALA,97
Pathankot,Pathankot,PUNJAB,195
